Site,Opportunity Type,Priority,URL,Full URL
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/privacy/policy.html","https://adobe.com/jp/privacy/policy.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/products/photoshop/explore.html","https://adobe.com/products/photoshop/explore.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/cl/genuine/ic-ses-cx6-nc.html","https://adobe.com/cl/genuine/ic-ses-cx6-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/sg/genuine/ic-ng-3d-ccs-cx1-nc.html","https://adobe.com/sg/genuine/ic-ng-3d-ccs-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/id_id/genuine/ooc-dm-tcsax-cx1-nc.html","https://adobe.com/id_id/genuine/ooc-dm-tcsax-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/es/genuine/dm-ses-lp/shop.html","https://adobe.com/es/genuine/dm-ses-lp/shop.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/genuine/icbo-ses-cx-nc.html","https://adobe.com/genuine/icbo-ses-cx-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/special/chimera/caas-libs/caas-ui-sample-content/events-hub.html","https://adobe.com/special/chimera/caas-libs/caas-ui-sample-content/events-hub.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/products/industrialprint.html","https://adobe.com/de/products/industrialprint.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/products/substance3d/assets.html","https://adobe.com/products/substance3d/assets.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/kr/creativecloud/business.html","https://adobe.com/kr/creativecloud/business.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/es/genuine/endofsupport-gc-acro-eos-cx1-nc.html","https://adobe.com/es/genuine/endofsupport-gc-acro-eos-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/uk/genuine/icbo-ses-cx6-nc.html","https://adobe.com/uk/genuine/icbo-ses-cx6-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in/genuine/gcbo-ses-lp.html","https://adobe.com/in/genuine/gcbo-ses-lp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/kr/creativecloud/business/teams.html","https://adobe.com/kr/creativecloud/business/teams.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/my_ms/genuine/ic-ses-cx1-nc.html","https://adobe.com/my_ms/genuine/ic-ses-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in/acrobat/mobile/scanner-app.html","https://adobe.com/in/acrobat/mobile/scanner-app.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/fr/privacy.html","https://adobe.com/fr/privacy.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/co/genuine/ic-ng-tcs-ccs-lp/shop.html","https://adobe.com/co/genuine/ic-ng-tcs-ccs-lp/shop.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/products/technicalcommunicationsuite.html","https://adobe.com/jp/products/technicalcommunicationsuite.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in/acrobat/resources/tax-preparation.html","https://adobe.com/in/acrobat/resources/tax-preparation.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/express/colors/red","https://adobe.com/express/colors/red"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/creativecloud/all-apps.html","https://adobe.com/de/creativecloud/all-apps.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/my_ms/genuine/ic-ng-3d-ccs-cx1-nc.html","https://adobe.com/my_ms/genuine/ic-ng-3d-ccs-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/ae_ar/genuine/ic-ses-lp.html","https://adobe.com/ae_ar/genuine/ic-ses-lp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in_hi/genuine/ic-ses-cx5-nc.html","https://adobe.com/in_hi/genuine/ic-ses-cx5-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/mena_en/genuine/ic-ses-lp.html","https://adobe.com/mena_en/genuine/ic-ses-lp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/th_th/genuine/ooc-gcbo-ses-cx1-nc.html","https://adobe.com/th_th/genuine/ooc-gcbo-ses-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in/genuine/dm-twp-cx5-nc.html","https://adobe.com/in/genuine/dm-twp-cx5-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/products/adobe-embedded-print-engine.html","https://adobe.com/products/adobe-embedded-print-engine.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/sa_en/genuine/endofsupport-gc-gen-cxsup-ar-cx1-nc.html","https://adobe.com/sa_en/genuine/endofsupport-gc-gen-cxsup-ar-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/it/genuine/ooc-gcbo-ses-cx1-nc.html","https://adobe.com/it/genuine/ooc-gcbo-ses-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/kr/creativecloud/roc/design/coloso.html","https://adobe.com/kr/creativecloud/roc/design/coloso.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/genuine/ic-ng-3d-ccs-cx1-nc.html","https://adobe.com/de/genuine/ic-ng-3d-ccs-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in/genuine/dm-twp-cx4-nc.html","https://adobe.com/in/genuine/dm-twp-cx4-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/genuine/ic-ses-cx6-nc.html","https://adobe.com/de/genuine/ic-ses-cx6-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/products/type.html","https://adobe.com/products/type.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/products/coldfusion-family.html","https://adobe.com/de/products/coldfusion-family.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/fr/products/adobeconnect.html","https://adobe.com/fr/products/adobeconnect.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/genuine/ic-ses-lp.html","https://adobe.com/jp/genuine/ic-ses-lp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/products/coldfusion-family.html","https://adobe.com/products/coldfusion-family.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/express/discover/quotes/positivity","https://adobe.com/express/discover/quotes/positivity"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in_hi/genuine/icbo-ses-cx6-nc.html","https://adobe.com/in_hi/genuine/icbo-ses-cx6-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/products/captivate/captivate-classic.html","https://adobe.com/jp/products/captivate/captivate-classic.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/mx/genuine/ic-ses-cx-nc.html","https://adobe.com/mx/genuine/ic-ses-cx-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/mena_ar/genuine/ooc-dm-twp-cx2-nc.html","https://adobe.com/mena_ar/genuine/ooc-dm-twp-cx2-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/products/framemaker.html","https://adobe.com/jp/products/framemaker.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/co/genuine/ic-ses-lp/shop.html","https://adobe.com/co/genuine/ic-ses-lp/shop.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/fr/products/coldfusion-family.html","https://adobe.com/fr/products/coldfusion-family.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/ph_fil/genuine/endofsupport-gc-gen-cxsup-ar-cx1-nc.html","https://adobe.com/ph_fil/genuine/endofsupport-gc-gen-cxsup-ar-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/cn/legal/licenses-terms/adobe-gen-ai-user-guidelines.html","https://adobe.com/cn/legal/licenses-terms/adobe-gen-ai-user-guidelines.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/products/coldfusion-enterprise.html","https://adobe.com/products/coldfusion-enterprise.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/express/create/ai/poster","https://adobe.com/express/create/ai/poster"
"adobe.com","Core Web Vitals Issues","High","adobe.com/uk/creativecloud/roc/discover/real-creativity.html","https://adobe.com/uk/creativecloud/roc/discover/real-creativity.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/fr/genuine/ic-ses-cx-nc.html","https://adobe.com/fr/genuine/ic-ses-cx-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/genuine.html","https://adobe.com/de/genuine.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/ae_en/genuine/ic-ng-3d-ccs-cx3-nc.html","https://adobe.com/ae_en/genuine/ic-ng-3d-ccs-cx3-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/at/creativecloud/plan-recommender/quiz.html","https://adobe.com/at/creativecloud/plan-recommender/quiz.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/genuine/dm-twp-lp.html","https://adobe.com/jp/genuine/dm-twp-lp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/products/pdfprintengine.html","https://adobe.com/jp/products/pdfprintengine.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/products/pdfprintengine.html","https://adobe.com/products/pdfprintengine.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/co/genuine/ic-ng-3d-ccs-cx1-nc.html","https://adobe.com/co/genuine/ic-ng-3d-ccs-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/id_id/genuine/dm-tcsax-cx7-nc.html","https://adobe.com/id_id/genuine/dm-tcsax-cx7-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/nl/genuine/dm-ses-cx6-nc.html","https://adobe.com/nl/genuine/dm-ses-cx6-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/uk/products/framemaker.html","https://adobe.com/uk/products/framemaker.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/cl/genuine/ooc-dm-twp-cx1-nc.html","https://adobe.com/cl/genuine/ooc-dm-twp-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/ec/genuine/ic-ng-tcs-ccs-cx6-nc.html","https://adobe.com/ec/genuine/ic-ng-tcs-ccs-cx6-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/products/adobeconnect.html","https://adobe.com/jp/products/adobeconnect.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/products/captivate/captivate-classic.html","https://adobe.com/products/captivate/captivate-classic.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/acrobat/guides/create-with-pdf-maker.html","https://adobe.com/acrobat/guides/create-with-pdf-maker.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/uk/privacy.html","https://adobe.com/uk/privacy.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/products/captivate.html","https://adobe.com/jp/products/captivate.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/kr/acrobat/roc/std-pro-free-trial-download.html","https://adobe.com/kr/acrobat/roc/std-pro-free-trial-download.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/es/genuine/ic-ng-3d-ccs-cx1-nc.html","https://adobe.com/es/genuine/ic-ng-3d-ccs-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/pt/genuine/ic-ses-cx6-nc.html","https://adobe.com/pt/genuine/ic-ses-cx6-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/privacy.html","https://adobe.com/jp/privacy.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/ch_de/","https://adobe.com/ch_de/"
"adobe.com","Core Web Vitals Issues","High","adobe.com/ca/genuine/ooc-dm-twp-cx3-nc.html","https://adobe.com/ca/genuine/ooc-dm-twp-cx3-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/au/acrobat.html","https://adobe.com/au/acrobat.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/mx/acrobat/pdf-reader.html","https://adobe.com/mx/acrobat/pdf-reader.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/pe/genuine/icbo-ses-cx6-nc.html","https://adobe.com/pe/genuine/icbo-ses-cx6-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/products/technicalcommunicationsuite.html","https://adobe.com/products/technicalcommunicationsuite.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/th_en/genuine/ic-ses-lp.html","https://adobe.com/th_en/genuine/ic-ses-lp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/kr/genuine/ooc-dm-twp-cx6-nc.html","https://adobe.com/kr/genuine/ooc-dm-twp-cx6-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in/express/feature/image/remove-background","https://adobe.com/in/express/feature/image/remove-background"
"adobe.com","Core Web Vitals Issues","High","adobe.com/th_en/genuine/dm-ng-dnr-lp.html","https://adobe.com/th_en/genuine/dm-ng-dnr-lp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/it/genuine/ic-ng-3d-ccs-cx1-nc.html","https://adobe.com/it/genuine/ic-ng-3d-ccs-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/products/postscript.html","https://adobe.com/products/postscript.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/kr/genuine/dm-ses-cx5-nc.html","https://adobe.com/kr/genuine/dm-ses-cx5-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/uk/legal/licenses-terms/adobe-gen-ai-user-guidelines.html","https://adobe.com/uk/legal/licenses-terms/adobe-gen-ai-user-guidelines.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/acrobat/features/modify-pdfs.html","https://adobe.com/jp/acrobat/features/modify-pdfs.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/genuine/ic-ses-lp.html","https://adobe.com/de/genuine/ic-ses-lp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/products/robohelp/robohelp-server.html","https://adobe.com/products/robohelp/robohelp-server.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/mx/genuine/dm-ses-lp/shop.html","https://adobe.com/mx/genuine/dm-ses-lp/shop.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/genuine/ic-as-o-v2-0-cx2-nc.html","https://adobe.com/genuine/ic-as-o-v2-0-cx2-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/privacy/policy.html","https://adobe.com/de/privacy/policy.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/th_th/genuine/dm-twp-cx1-nc.html","https://adobe.com/th_th/genuine/dm-twp-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in_hi/genuine/ooc-dm-ses-cx1-nc.html","https://adobe.com/in_hi/genuine/ooc-dm-ses-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/express/feature/image/qr-code-generator","https://adobe.com/de/express/feature/image/qr-code-generator"
"adobe.com","Core Web Vitals Issues","High","adobe.com/id_id/genuine/ooc-gcbo-ses-cx1-nc.html","https://adobe.com/id_id/genuine/ooc-gcbo-ses-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/products/robohelp.html","https://adobe.com/jp/products/robohelp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/uk/products/captivate/captivate-classic.html","https://adobe.com/uk/products/captivate/captivate-classic.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/it/genuine/dm-ses-lp/shop.html","https://adobe.com/it/genuine/dm-ses-lp/shop.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/fr/products/coldfusion-builder.html","https://adobe.com/fr/products/coldfusion-builder.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/genuine.html","https://adobe.com/jp/genuine.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/ae_en/genuine/dm-ng-dnr-lp.html","https://adobe.com/ae_en/genuine/dm-ng-dnr-lp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/uk/genuine/ic-tcsax-cx7-nc.html","https://adobe.com/uk/genuine/ic-tcsax-cx7-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/genuine/endofsupport-gc-gen-psu1-cx2-nc.html","https://adobe.com/genuine/endofsupport-gc-gen-psu1-cx2-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/jp/products/type.html","https://adobe.com/jp/products/type.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/ar/creativecloud/plan-recommender/quiz.html","https://adobe.com/ar/creativecloud/plan-recommender/quiz.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/au/genuine/ooc-dm-twp-cx1-nc.html","https://adobe.com/au/genuine/ooc-dm-twp-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/cl/genuine/dm-ses-cx6-nc.html","https://adobe.com/cl/genuine/dm-ses-cx6-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/au/genuine/dm-twp-lp.html","https://adobe.com/au/genuine/dm-twp-lp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/creativecloud/video.html","https://adobe.com/de/creativecloud/video.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in/products/photoshop/ai-photo-editor.html","https://adobe.com/in/products/photoshop/ai-photo-editor.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/products/adobe-embedded-print-engine.html","https://adobe.com/de/products/adobe-embedded-print-engine.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/mena_ar/genuine/ic-ses-cx2-nc.html","https://adobe.com/mena_ar/genuine/ic-ses-cx2-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in/express/discover/captions/raksha-bandhan","https://adobe.com/in/express/discover/captions/raksha-bandhan"
"adobe.com","Core Web Vitals Issues","High","adobe.com/fr/genuine/ic-ng-3d-ccs-cx1-nc.html","https://adobe.com/fr/genuine/ic-ng-3d-ccs-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/kr/products/type.html","https://adobe.com/kr/products/type.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/in/express/feature/image/qr-code-generator","https://adobe.com/in/express/feature/image/qr-code-generator"
"adobe.com","Core Web Vitals Issues","High","adobe.com/ae_ar/genuine/ic-ses-lp/shop.html","https://adobe.com/ae_ar/genuine/ic-ses-lp/shop.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/genuine/dm-twp-cx1-nc.html","https://adobe.com/genuine/dm-twp-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/ec/genuine/ic-ses-lp.html","https://adobe.com/ec/genuine/ic-ses-lp.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/products/type.html","https://adobe.com/de/products/type.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/co/genuine/ic-ses-cx1-nc.html","https://adobe.com/co/genuine/ic-ses-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/genuine/ic-ses-cx1-nc.html","https://adobe.com/de/genuine/ic-ses-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/products/adobeconnect.html","https://adobe.com/de/products/adobeconnect.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/pe/genuine/ooc-gcbo-ses-cx1-nc.html","https://adobe.com/pe/genuine/ooc-gcbo-ses-cx1-nc.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/id_id/genuine/ic-ng-3d-ccs-lp/shop.html","https://adobe.com/id_id/genuine/ic-ng-3d-ccs-lp/shop.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/de/creativecloud/business/teams.html","https://adobe.com/de/creativecloud/business/teams.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/acrobat/hub/translate-a-pdf.html","https://adobe.com/acrobat/hub/translate-a-pdf.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/uk/products/coldfusion-standard.html","https://adobe.com/uk/products/coldfusion-standard.html"
"adobe.com","Core Web Vitals Issues","High","adobe.com/ph_en/acrobat/online/pdf-to-word.html","https://adobe.com/ph_en/acrobat/online/pdf-to-word.html"
